index, Country Key,Country,Date,Lat,Long,Confirmed Cases
0,0,Afghanistan,1/22/2020,33.0,65.0,0
1,0,Afghanistan,1/23/2020,33.0,65.0,0
2,0,Afghanistan,1/24/2020,33.0,65.0,0
3,0,Afghanistan,1/25/2020,33.0,65.0,0
4,0,Afghanistan,1/26/2020,33.0,65.0,0
5,0,Afghanistan,1/27/2020,33.0,65.0,0
6,0,Afghanistan,1/28/2020,33.0,65.0,0
7,0,Afghanistan,1/29/2020,33.0,65.0,0
8,0,Afghanistan,1/30/2020,33.0,65.0,0
9,0,Afghanistan,1/31/2020,33.0,65.0,0
10,0,Afghanistan,2/1/2020,33.0,65.0,0
11,0,Afghanistan,2/10/2020,33.0,65.0,0
12,0,Afghanistan,2/11/2020,33.0,65.0,0
13,0,Afghanistan,2/12/2020,33.0,65.0,0
14,0,Afghanistan,2/13/2020,33.0,65.0,0
15,0,Afghanistan,2/14/2020,33.0,65.0,0
16,0,Afghanistan,2/15/2020,33.0,65.0,0
17,0,Afghanistan,2/16/2020,33.0,65.0,0
18,0,Afghanistan,2/17/2020,33.0,65.0,0
19,0,Afghanistan,2/18/2020,33.0,65.0,0
20,0,Afghanistan,2/19/2020,33.0,65.0,0
21,0,Afghanistan,2/2/2020,33.0,65.0,0
22,0,Afghanistan,2/20/2020,33.0,65.0,0
23,0,Afghanistan,2/21/2020,33.0,65.0,0
24,0,Afghanistan,2/22/2020,33.0,65.0,0
25,0,Afghanistan,2/23/2020,33.0,65.0,0
26,0,Afghanistan,2/24/2020,33.0,65.0,1
27,0,Afghanistan,2/25/2020,33.0,65.0,1
28,0,Afghanistan,2/26/2020,33.0,65.0,1
29,0,Afghanistan,2/27/2020,33.0,65.0,1
30,0,Afghanistan,2/28/2020,33.0,65.0,1
31,0,Afghanistan,2/29/2020,33.0,65.0,1
32,0,Afghanistan,2/3/2020,33.0,65.0,0
33,0,Afghanistan,2/4/2020,33.0,65.0,0
34,0,Afghanistan,2/5/2020,33.0,65.0,0
35,0,Afghanistan,2/6/2020,33.0,65.0,0
36,0,Afghanistan,2/7/2020,33.0,65.0,0
37,0,Afghanistan,2/8/2020,33.0,65.0,0
38,0,Afghanistan,2/9/2020,33.0,65.0,0
39,0,Afghanistan,3/1/2020,33.0,65.0,1
40,0,Afghanistan,3/2/2020,33.0,65.0,1
41,0,Afghanistan,3/3/2020,33.0,65.0,1
42,0,Afghanistan,3/4/2020,33.0,65.0,1
43,0,Afghanistan,3/5/2020,33.0,65.0,1
44,0,Afghanistan,3/6/2020,33.0,65.0,1
45,1,Algeria,1/22/2020,28.0339,1.6596,0
46,1,Algeria,1/23/2020,28.0339,1.6596,0
47,1,Algeria,1/24/2020,28.0339,1.6596,0
48,1,Algeria,1/25/2020,28.0339,1.6596,0
49,1,Algeria,1/26/2020,28.0339,1.6596,0
50,1,Algeria,1/27/2020,28.0339,1.6596,0
51,1,Algeria,1/28/2020,28.0339,1.6596,0
52,1,Algeria,1/29/2020,28.0339,1.6596,0
53,1,Algeria,1/30/2020,28.0339,1.6596,0
54,1,Algeria,1/31/2020,28.0339,1.6596,0
55,1,Algeria,2/1/2020,28.0339,1.6596,0
56,1,Algeria,2/10/2020,28.0339,1.6596,0
57,1,Algeria,2/11/2020,28.0339,1.6596,0
58,1,Algeria,2/12/2020,28.0339,1.6596,0
59,1,Algeria,2/13/2020,28.0339,1.6596,0
60,1,Algeria,2/14/2020,28.0339,1.6596,0
61,1,Algeria,2/15/2020,28.0339,1.6596,0
62,1,Algeria,2/16/2020,28.0339,1.6596,0
63,1,Algeria,2/17/2020,28.0339,1.6596,0
64,1,Algeria,2/18/2020,28.0339,1.6596,0
65,1,Algeria,2/19/2020,28.0339,1.6596,0
66,1,Algeria,2/2/2020,28.0339,1.6596,0
67,1,Algeria,2/20/2020,28.0339,1.6596,0
68,1,Algeria,2/21/2020,28.0339,1.6596,0
69,1,Algeria,2/22/2020,28.0339,1.6596,0
70,1,Algeria,2/23/2020,28.0339,1.6596,0
71,1,Algeria,2/24/2020,28.0339,1.6596,0
72,1,Algeria,2/25/2020,28.0339,1.6596,1
73,1,Algeria,2/26/2020,28.0339,1.6596,1
74,1,Algeria,2/27/2020,28.0339,1.6596,1
75,1,Algeria,2/28/2020,28.0339,1.6596,1
76,1,Algeria,2/29/2020,28.0339,1.6596,1
77,1,Algeria,2/3/2020,28.0339,1.6596,0
78,1,Algeria,2/4/2020,28.0339,1.6596,0
79,1,Algeria,2/5/2020,28.0339,1.6596,0
80,1,Algeria,2/6/2020,28.0339,1.6596,0
81,1,Algeria,2/7/2020,28.0339,1.6596,0
82,1,Algeria,2/8/2020,28.0339,1.6596,0
83,1,Algeria,2/9/2020,28.0339,1.6596,0
84,1,Algeria,3/1/2020,28.0339,1.6596,1
85,1,Algeria,3/2/2020,28.0339,1.6596,3
86,1,Algeria,3/3/2020,28.0339,1.6596,5
87,1,Algeria,3/4/2020,28.0339,1.6596,12
88,1,Algeria,3/5/2020,28.0339,1.6596,12
89,1,Algeria,3/6/2020,28.0339,1.6596,17
90,2,Andorra,1/22/2020,42.5063,1.5218,0
91,2,Andorra,1/23/2020,42.5063,1.5218,0
92,2,Andorra,1/24/2020,42.5063,1.5218,0
93,2,Andorra,1/25/2020,42.5063,1.5218,0
94,2,Andorra,1/26/2020,42.5063,1.5218,0
95,2,Andorra,1/27/2020,42.5063,1.5218,0
96,2,Andorra,1/28/2020,42.5063,1.5218,0
97,2,Andorra,1/29/2020,42.5063,1.5218,0
98,2,Andorra,1/30/2020,42.5063,1.5218,0
99,2,Andorra,1/31/2020,42.5063,1.5218,0
100,2,Andorra,2/1/2020,42.5063,1.5218,0
101,2,Andorra,2/10/2020,42.5063,1.5218,0
102,2,Andorra,2/11/2020,42.5063,1.5218,0
103,2,Andorra,2/12/2020,42.5063,1.5218,0
104,2,Andorra,2/13/2020,42.5063,1.5218,0
105,2,Andorra,2/14/2020,42.5063,1.5218,0
106,2,Andorra,2/15/2020,42.5063,1.5218,0
107,2,Andorra,2/16/2020,42.5063,1.5218,0
108,2,Andorra,2/17/2020,42.5063,1.5218,0
109,2,Andorra,2/18/2020,42.5063,1.5218,0
110,2,Andorra,2/19/2020,42.5063,1.5218,0
111,2,Andorra,2/2/2020,42.5063,1.5218,0
112,2,Andorra,2/20/2020,42.5063,1.5218,0
113,2,Andorra,2/21/2020,42.5063,1.5218,0
114,2,Andorra,2/22/2020,42.5063,1.5218,0
115,2,Andorra,2/23/2020,42.5063,1.5218,0
116,2,Andorra,2/24/2020,42.5063,1.5218,0
117,2,Andorra,2/25/2020,42.5063,1.5218,0
118,2,Andorra,2/26/2020,42.5063,1.5218,0
119,2,Andorra,2/27/2020,42.5063,1.5218,0
120,2,Andorra,2/28/2020,42.5063,1.5218,0
121,2,Andorra,2/29/2020,42.5063,1.5218,0
122,2,Andorra,2/3/2020,42.5063,1.5218,0
123,2,Andorra,2/4/2020,42.5063,1.5218,0
124,2,Andorra,2/5/2020,42.5063,1.5218,0
125,2,Andorra,2/6/2020,42.5063,1.5218,0
126,2,Andorra,2/7/2020,42.5063,1.5218,0
127,2,Andorra,2/8/2020,42.5063,1.5218,0
128,2,Andorra,2/9/2020,42.5063,1.5218,0
129,2,Andorra,3/1/2020,42.5063,1.5218,0
130,2,Andorra,3/2/2020,42.5063,1.5218,1
131,2,Andorra,3/3/2020,42.5063,1.5218,1
132,2,Andorra,3/4/2020,42.5063,1.5218,1
133,2,Andorra,3/5/2020,42.5063,1.5218,1
134,2,Andorra,3/6/2020,42.5063,1.5218,1
135,3,Argentina,1/22/2020,-38.4161,-63.6167,0
136,3,Argentina,1/23/2020,-38.4161,-63.6167,0
137,3,Argentina,1/24/2020,-38.4161,-63.6167,0
138,3,Argentina,1/25/2020,-38.4161,-63.6167,0
139,3,Argentina,1/26/2020,-38.4161,-63.6167,0
140,3,Argentina,1/27/2020,-38.4161,-63.6167,0
141,3,Argentina,1/28/2020,-38.4161,-63.6167,0
142,3,Argentina,1/29/2020,-38.4161,-63.6167,0
143,3,Argentina,1/30/2020,-38.4161,-63.6167,0
144,3,Argentina,1/31/2020,-38.4161,-63.6167,0
145,3,Argentina,2/1/2020,-38.4161,-63.6167,0
146,3,Argentina,2/10/2020,-38.4161,-63.6167,0
147,3,Argentina,2/11/2020,-38.4161,-63.6167,0
148,3,Argentina,2/12/2020,-38.4161,-63.6167,0
149,3,Argentina,2/13/2020,-38.4161,-63.6167,0
150,3,Argentina,2/14/2020,-38.4161,-63.6167,0
151,3,Argentina,2/15/2020,-38.4161,-63.6167,0
152,3,Argentina,2/16/2020,-38.4161,-63.6167,0
153,3,Argentina,2/17/2020,-38.4161,-63.6167,0
154,3,Argentina,2/18/2020,-38.4161,-63.6167,0
155,3,Argentina,2/19/2020,-38.4161,-63.6167,0
156,3,Argentina,2/2/2020,-38.4161,-63.6167,0
157,3,Argentina,2/20/2020,-38.4161,-63.6167,0
158,3,Argentina,2/21/2020,-38.4161,-63.6167,0
159,3,Argentina,2/22/2020,-38.4161,-63.6167,0
160,3,Argentina,2/23/2020,-38.4161,-63.6167,0
161,3,Argentina,2/24/2020,-38.4161,-63.6167,0
162,3,Argentina,2/25/2020,-38.4161,-63.6167,0
163,3,Argentina,2/26/2020,-38.4161,-63.6167,0
164,3,Argentina,2/27/2020,-38.4161,-63.6167,0
165,3,Argentina,2/28/2020,-38.4161,-63.6167,0
166,3,Argentina,2/29/2020,-38.4161,-63.6167,0
167,3,Argentina,2/3/2020,-38.4161,-63.6167,0
168,3,Argentina,2/4/2020,-38.4161,-63.6167,0
169,3,Argentina,2/5/2020,-38.4161,-63.6167,0
170,3,Argentina,2/6/2020,-38.4161,-63.6167,0
171,3,Argentina,2/7/2020,-38.4161,-63.6167,0
172,3,Argentina,2/8/2020,-38.4161,-63.6167,0
173,3,Argentina,2/9/2020,-38.4161,-63.6167,0
174,3,Argentina,3/1/2020,-38.4161,-63.6167,0
175,3,Argentina,3/2/2020,-38.4161,-63.6167,0
176,3,Argentina,3/3/2020,-38.4161,-63.6167,1
177,3,Argentina,3/4/2020,-38.4161,-63.6167,1
178,3,Argentina,3/5/2020,-38.4161,-63.6167,1
179,3,Argentina,3/6/2020,-38.4161,-63.6167,2
180,4,Armenia,1/22/2020,40.0691,45.0382,0
181,4,Armenia,1/23/2020,40.0691,45.0382,0
182,4,Armenia,1/24/2020,40.0691,45.0382,0
183,4,Armenia,1/25/2020,40.0691,45.0382,0
184,4,Armenia,1/26/2020,40.0691,45.0382,0
185,4,Armenia,1/27/2020,40.0691,45.0382,0
186,4,Armenia,1/28/2020,40.0691,45.0382,0
187,4,Armenia,1/29/2020,40.0691,45.0382,0
188,4,Armenia,1/30/2020,40.0691,45.0382,0
189,4,Armenia,1/31/2020,40.0691,45.0382,0
190,4,Armenia,2/1/2020,40.0691,45.0382,0
191,4,Armenia,2/10/2020,40.0691,45.0382,0
192,4,Armenia,2/11/2020,40.0691,45.0382,0
193,4,Armenia,2/12/2020,40.0691,45.0382,0
194,4,Armenia,2/13/2020,40.0691,45.0382,0
195,4,Armenia,2/14/2020,40.0691,45.0382,0
196,4,Armenia,2/15/2020,40.0691,45.0382,0
197,4,Armenia,2/16/2020,40.0691,45.0382,0
198,4,Armenia,2/17/2020,40.0691,45.0382,0
199,4,Armenia,2/18/2020,40.0691,45.0382,0
200,4,Armenia,2/19/2020,40.0691,45.0382,0
201,4,Armenia,2/2/2020,40.0691,45.0382,0
202,4,Armenia,2/20/2020,40.0691,45.0382,0
203,4,Armenia,2/21/2020,40.0691,45.0382,0
204,4,Armenia,2/22/2020,40.0691,45.0382,0
205,4,Armenia,2/23/2020,40.0691,45.0382,0
206,4,Armenia,2/24/2020,40.0691,45.0382,0
207,4,Armenia,2/25/2020,40.0691,45.0382,0
208,4,Armenia,2/26/2020,40.0691,45.0382,0
209,4,Armenia,2/27/2020,40.0691,45.0382,0
210,4,Armenia,2/28/2020,40.0691,45.0382,0
211,4,Armenia,2/29/2020,40.0691,45.0382,0
212,4,Armenia,2/3/2020,40.0691,45.0382,0
213,4,Armenia,2/4/2020,40.0691,45.0382,0
214,4,Armenia,2/5/2020,40.0691,45.0382,0
215,4,Armenia,2/6/2020,40.0691,45.0382,0
216,4,Armenia,2/7/2020,40.0691,45.0382,0
217,4,Armenia,2/8/2020,40.0691,45.0382,0
218,4,Armenia,2/9/2020,40.0691,45.0382,0
219,4,Armenia,3/1/2020,40.0691,45.0382,1
220,4,Armenia,3/2/2020,40.0691,45.0382,1
221,4,Armenia,3/3/2020,40.0691,45.0382,1
222,4,Armenia,3/4/2020,40.0691,45.0382,1
223,4,Armenia,3/5/2020,40.0691,45.0382,1
224,4,Armenia,3/6/2020,40.0691,45.0382,1
225,5,Australia,1/22/2020,-23.1315375,140.0609875,0
226,5,Australia,1/23/2020,-23.1315375,140.0609875,0
227,5,Australia,1/24/2020,-23.1315375,140.0609875,0
228,5,Australia,1/25/2020,-23.1315375,140.0609875,0
229,5,Australia,1/26/2020,-23.1315375,140.0609875,4
230,5,Australia,1/27/2020,-23.1315375,140.0609875,5
231,5,Australia,1/28/2020,-23.1315375,140.0609875,5
232,5,Australia,1/29/2020,-23.1315375,140.0609875,6
233,5,Australia,1/30/2020,-23.1315375,140.0609875,9
234,5,Australia,1/31/2020,-23.1315375,140.0609875,9
235,5,Australia,2/1/2020,-23.1315375,140.0609875,12
236,5,Australia,2/10/2020,-23.1315375,140.0609875,15
237,5,Australia,2/11/2020,-23.1315375,140.0609875,15
238,5,Australia,2/12/2020,-23.1315375,140.0609875,15
239,5,Australia,2/13/2020,-23.1315375,140.0609875,15
240,5,Australia,2/14/2020,-23.1315375,140.0609875,15
241,5,Australia,2/15/2020,-23.1315375,140.0609875,15
242,5,Australia,2/16/2020,-23.1315375,140.0609875,15
243,5,Australia,2/17/2020,-23.1315375,140.0609875,15
244,5,Australia,2/18/2020,-23.1315375,140.0609875,15
245,5,Australia,2/19/2020,-23.1315375,140.0609875,15
246,5,Australia,2/2/2020,-23.1315375,140.0609875,12
247,5,Australia,2/20/2020,-23.1315375,140.0609875,15
248,5,Australia,2/21/2020,-23.1315375,140.0609875,19
249,5,Australia,2/22/2020,-23.1315375,140.0609875,22
250,5,Australia,2/23/2020,-23.1315375,140.0609875,22
251,5,Australia,2/24/2020,-23.1315375,140.0609875,22
252,5,Australia,2/25/2020,-23.1315375,140.0609875,22
253,5,Australia,2/26/2020,-23.1315375,140.0609875,22
254,5,Australia,2/27/2020,-23.1315375,140.0609875,23
255,5,Australia,2/28/2020,-23.1315375,140.0609875,23
256,5,Australia,2/29/2020,-23.1315375,140.0609875,25
257,5,Australia,2/3/2020,-23.1315375,140.0609875,12
258,5,Australia,2/4/2020,-23.1315375,140.0609875,13
259,5,Australia,2/5/2020,-23.1315375,140.0609875,13
260,5,Australia,2/6/2020,-23.1315375,140.0609875,14
261,5,Australia,2/7/2020,-23.1315375,140.0609875,15
262,5,Australia,2/8/2020,-23.1315375,140.0609875,15
263,5,Australia,2/9/2020,-23.1315375,140.0609875,15
264,5,Australia,3/1/2020,-23.1315375,140.0609875,27
265,5,Australia,3/2/2020,-23.1315375,140.0609875,30
266,5,Australia,3/3/2020,-23.1315375,140.0609875,39
267,5,Australia,3/4/2020,-23.1315375,140.0609875,52
268,5,Australia,3/5/2020,-23.1315375,140.0609875,55
269,5,Australia,3/6/2020,-23.1315375,140.0609875,60
270,6,Austria,1/22/2020,47.5162,14.5501,0
271,6,Austria,1/23/2020,47.5162,14.5501,0
272,6,Austria,1/24/2020,47.5162,14.5501,0
273,6,Austria,1/25/2020,47.5162,14.5501,0
274,6,Austria,1/26/2020,47.5162,14.5501,0
275,6,Austria,1/27/2020,47.5162,14.5501,0
276,6,Austria,1/28/2020,47.5162,14.5501,0
277,6,Austria,1/29/2020,47.5162,14.5501,0
278,6,Austria,1/30/2020,47.5162,14.5501,0
279,6,Austria,1/31/2020,47.5162,14.5501,0
280,6,Austria,2/1/2020,47.5162,14.5501,0
281,6,Austria,2/10/2020,47.5162,14.5501,0
282,6,Austria,2/11/2020,47.5162,14.5501,0
283,6,Austria,2/12/2020,47.5162,14.5501,0
284,6,Austria,2/13/2020,47.5162,14.5501,0
285,6,Austria,2/14/2020,47.5162,14.5501,0
286,6,Austria,2/15/2020,47.5162,14.5501,0
287,6,Austria,2/16/2020,47.5162,14.5501,0
288,6,Austria,2/17/2020,47.5162,14.5501,0
289,6,Austria,2/18/2020,47.5162,14.5501,0
290,6,Austria,2/19/2020,47.5162,14.5501,0
291,6,Austria,2/2/2020,47.5162,14.5501,0
292,6,Austria,2/20/2020,47.5162,14.5501,0
293,6,Austria,2/21/2020,47.5162,14.5501,0
294,6,Austria,2/22/2020,47.5162,14.5501,0
295,6,Austria,2/23/2020,47.5162,14.5501,0
296,6,Austria,2/24/2020,47.5162,14.5501,0
297,6,Austria,2/25/2020,47.5162,14.5501,2
298,6,Austria,2/26/2020,47.5162,14.5501,2
299,6,Austria,2/27/2020,47.5162,14.5501,3
300,6,Austria,2/28/2020,47.5162,14.5501,3
301,6,Austria,2/29/2020,47.5162,14.5501,9
302,6,Austria,2/3/2020,47.5162,14.5501,0
303,6,Austria,2/4/2020,47.5162,14.5501,0
304,6,Austria,2/5/2020,47.5162,14.5501,0
305,6,Austria,2/6/2020,47.5162,14.5501,0
306,6,Austria,2/7/2020,47.5162,14.5501,0
307,6,Austria,2/8/2020,47.5162,14.5501,0
308,6,Austria,2/9/2020,47.5162,14.5501,0
309,6,Austria,3/1/2020,47.5162,14.5501,14
310,6,Austria,3/2/2020,47.5162,14.5501,18
311,6,Austria,3/3/2020,47.5162,14.5501,21
312,6,Austria,3/4/2020,47.5162,14.5501,29
313,6,Austria,3/5/2020,47.5162,14.5501,41
314,6,Austria,3/6/2020,47.5162,14.5501,55
315,7,Azerbaijan,1/22/2020,40.1431,47.5769,0
316,7,Azerbaijan,1/23/2020,40.1431,47.5769,0
317,7,Azerbaijan,1/24/2020,40.1431,47.5769,0
318,7,Azerbaijan,1/25/2020,40.1431,47.5769,0
319,7,Azerbaijan,1/26/2020,40.1431,47.5769,0
320,7,Azerbaijan,1/27/2020,40.1431,47.5769,0
321,7,Azerbaijan,1/28/2020,40.1431,47.5769,0
322,7,Azerbaijan,1/29/2020,40.1431,47.5769,0
323,7,Azerbaijan,1/30/2020,40.1431,47.5769,0
324,7,Azerbaijan,1/31/2020,40.1431,47.5769,0
325,7,Azerbaijan,2/1/2020,40.1431,47.5769,0
326,7,Azerbaijan,2/10/2020,40.1431,47.5769,0
327,7,Azerbaijan,2/11/2020,40.1431,47.5769,0
328,7,Azerbaijan,2/12/2020,40.1431,47.5769,0
329,7,Azerbaijan,2/13/2020,40.1431,47.5769,0
330,7,Azerbaijan,2/14/2020,40.1431,47.5769,0
331,7,Azerbaijan,2/15/2020,40.1431,47.5769,0
332,7,Azerbaijan,2/16/2020,40.1431,47.5769,0
333,7,Azerbaijan,2/17/2020,40.1431,47.5769,0
334,7,Azerbaijan,2/18/2020,40.1431,47.5769,0
335,7,Azerbaijan,2/19/2020,40.1431,47.5769,0
336,7,Azerbaijan,2/2/2020,40.1431,47.5769,0
337,7,Azerbaijan,2/20/2020,40.1431,47.5769,0
338,7,Azerbaijan,2/21/2020,40.1431,47.5769,0
339,7,Azerbaijan,2/22/2020,40.1431,47.5769,0
340,7,Azerbaijan,2/23/2020,40.1431,47.5769,0
341,7,Azerbaijan,2/24/2020,40.1431,47.5769,0
342,7,Azerbaijan,2/25/2020,40.1431,47.5769,0
343,7,Azerbaijan,2/26/2020,40.1431,47.5769,0
344,7,Azerbaijan,2/27/2020,40.1431,47.5769,0
345,7,Azerbaijan,2/28/2020,40.1431,47.5769,0
346,7,Azerbaijan,2/29/2020,40.1431,47.5769,0
347,7,Azerbaijan,2/3/2020,40.1431,47.5769,0
348,7,Azerbaijan,2/4/2020,40.1431,47.5769,0
349,7,Azerbaijan,2/5/2020,40.1431,47.5769,0
350,7,Azerbaijan,2/6/2020,40.1431,47.5769,0
351,7,Azerbaijan,2/7/2020,40.1431,47.5769,0
352,7,Azerbaijan,2/8/2020,40.1431,47.5769,0
353,7,Azerbaijan,2/9/2020,40.1431,47.5769,0
354,7,Azerbaijan,3/1/2020,40.1431,47.5769,3
355,7,Azerbaijan,3/2/2020,40.1431,47.5769,3
356,7,Azerbaijan,3/3/2020,40.1431,47.5769,3
357,7,Azerbaijan,3/4/2020,40.1431,47.5769,3
358,7,Azerbaijan,3/5/2020,40.1431,47.5769,6
359,7,Azerbaijan,3/6/2020,40.1431,47.5769,6
360,8,Bahrain,1/22/2020,26.0275,50.55,0
361,8,Bahrain,1/23/2020,26.0275,50.55,0
362,8,Bahrain,1/24/2020,26.0275,50.55,0
363,8,Bahrain,1/25/2020,26.0275,50.55,0
364,8,Bahrain,1/26/2020,26.0275,50.55,0
365,8,Bahrain,1/27/2020,26.0275,50.55,0
366,8,Bahrain,1/28/2020,26.0275,50.55,0
367,8,Bahrain,1/29/2020,26.0275,50.55,0
368,8,Bahrain,1/30/2020,26.0275,50.55,0
369,8,Bahrain,1/31/2020,26.0275,50.55,0
370,8,Bahrain,2/1/2020,26.0275,50.55,0
371,8,Bahrain,2/10/2020,26.0275,50.55,0
372,8,Bahrain,2/11/2020,26.0275,50.55,0
373,8,Bahrain,2/12/2020,26.0275,50.55,0
374,8,Bahrain,2/13/2020,26.0275,50.55,0
375,8,Bahrain,2/14/2020,26.0275,50.55,0
376,8,Bahrain,2/15/2020,26.0275,50.55,0
377,8,Bahrain,2/16/2020,26.0275,50.55,0
378,8,Bahrain,2/17/2020,26.0275,50.55,0
379,8,Bahrain,2/18/2020,26.0275,50.55,0
380,8,Bahrain,2/19/2020,26.0275,50.55,0
381,8,Bahrain,2/2/2020,26.0275,50.55,0
382,8,Bahrain,2/20/2020,26.0275,50.55,0
383,8,Bahrain,2/21/2020,26.0275,50.55,0
384,8,Bahrain,2/22/2020,26.0275,50.55,0
385,8,Bahrain,2/23/2020,26.0275,50.55,0
386,8,Bahrain,2/24/2020,26.0275,50.55,1
387,8,Bahrain,2/25/2020,26.0275,50.55,23
388,8,Bahrain,2/26/2020,26.0275,50.55,33
389,8,Bahrain,2/27/2020,26.0275,50.55,33
390,8,Bahrain,2/28/2020,26.0275,50.55,36
391,8,Bahrain,2/29/2020,26.0275,50.55,41
392,8,Bahrain,2/3/2020,26.0275,50.55,0
393,8,Bahrain,2/4/2020,26.0275,50.55,0
394,8,Bahrain,2/5/2020,26.0275,50.55,0
395,8,Bahrain,2/6/2020,26.0275,50.55,0
396,8,Bahrain,2/7/2020,26.0275,50.55,0
397,8,Bahrain,2/8/2020,26.0275,50.55,0
398,8,Bahrain,2/9/2020,26.0275,50.55,0
399,8,Bahrain,3/1/2020,26.0275,50.55,47
400,8,Bahrain,3/2/2020,26.0275,50.55,49
401,8,Bahrain,3/3/2020,26.0275,50.55,49
402,8,Bahrain,3/4/2020,26.0275,50.55,52
403,8,Bahrain,3/5/2020,26.0275,50.55,55
404,8,Bahrain,3/6/2020,26.0275,50.55,60
405,9,Belarus,1/22/2020,53.7098,27.9534,0
406,9,Belarus,1/23/2020,53.7098,27.9534,0
407,9,Belarus,1/24/2020,53.7098,27.9534,0
408,9,Belarus,1/25/2020,53.7098,27.9534,0
409,9,Belarus,1/26/2020,53.7098,27.9534,0
410,9,Belarus,1/27/2020,53.7098,27.9534,0
411,9,Belarus,1/28/2020,53.7098,27.9534,0
412,9,Belarus,1/29/2020,53.7098,27.9534,0
413,9,Belarus,1/30/2020,53.7098,27.9534,0
414,9,Belarus,1/31/2020,53.7098,27.9534,0
415,9,Belarus,2/1/2020,53.7098,27.9534,0
416,9,Belarus,2/10/2020,53.7098,27.9534,0
417,9,Belarus,2/11/2020,53.7098,27.9534,0
418,9,Belarus,2/12/2020,53.7098,27.9534,0
419,9,Belarus,2/13/2020,53.7098,27.9534,0
420,9,Belarus,2/14/2020,53.7098,27.9534,0
421,9,Belarus,2/15/2020,53.7098,27.9534,0
422,9,Belarus,2/16/2020,53.7098,27.9534,0
423,9,Belarus,2/17/2020,53.7098,27.9534,0
424,9,Belarus,2/18/2020,53.7098,27.9534,0
425,9,Belarus,2/19/2020,53.7098,27.9534,0
426,9,Belarus,2/2/2020,53.7098,27.9534,0
427,9,Belarus,2/20/2020,53.7098,27.9534,0
428,9,Belarus,2/21/2020,53.7098,27.9534,0
429,9,Belarus,2/22/2020,53.7098,27.9534,0
430,9,Belarus,2/23/2020,53.7098,27.9534,0
431,9,Belarus,2/24/2020,53.7098,27.9534,0
432,9,Belarus,2/25/2020,53.7098,27.9534,0
433,9,Belarus,2/26/2020,53.7098,27.9534,0
434,9,Belarus,2/27/2020,53.7098,27.9534,0
435,9,Belarus,2/28/2020,53.7098,27.9534,1
436,9,Belarus,2/29/2020,53.7098,27.9534,1
437,9,Belarus,2/3/2020,53.7098,27.9534,0
438,9,Belarus,2/4/2020,53.7098,27.9534,0
439,9,Belarus,2/5/2020,53.7098,27.9534,0
440,9,Belarus,2/6/2020,53.7098,27.9534,0
441,9,Belarus,2/7/2020,53.7098,27.9534,0
442,9,Belarus,2/8/2020,53.7098,27.9534,0
443,9,Belarus,2/9/2020,53.7098,27.9534,0
444,9,Belarus,3/1/2020,53.7098,27.9534,1
445,9,Belarus,3/2/2020,53.7098,27.9534,1
446,9,Belarus,3/3/2020,53.7098,27.9534,1
447,9,Belarus,3/4/2020,53.7098,27.9534,6
448,9,Belarus,3/5/2020,53.7098,27.9534,6
449,9,Belarus,3/6/2020,53.7098,27.9534,6
450,10,Belgium,1/22/2020,50.8333,4.0,0
451,10,Belgium,1/23/2020,50.8333,4.0,0
452,10,Belgium,1/24/2020,50.8333,4.0,0
453,10,Belgium,1/25/2020,50.8333,4.0,0
454,10,Belgium,1/26/2020,50.8333,4.0,0
455,10,Belgium,1/27/2020,50.8333,4.0,0
456,10,Belgium,1/28/2020,50.8333,4.0,0
457,10,Belgium,1/29/2020,50.8333,4.0,0
458,10,Belgium,1/30/2020,50.8333,4.0,0
459,10,Belgium,1/31/2020,50.8333,4.0,0
460,10,Belgium,2/1/2020,50.8333,4.0,0
461,10,Belgium,2/10/2020,50.8333,4.0,1
462,10,Belgium,2/11/2020,50.8333,4.0,1
463,10,Belgium,2/12/2020,50.8333,4.0,1
464,10,Belgium,2/13/2020,50.8333,4.0,1
465,10,Belgium,2/14/2020,50.8333,4.0,1
466,10,Belgium,2/15/2020,50.8333,4.0,1
467,10,Belgium,2/16/2020,50.8333,4.0,1
468,10,Belgium,2/17/2020,50.8333,4.0,1
469,10,Belgium,2/18/2020,50.8333,4.0,1
470,10,Belgium,2/19/2020,50.8333,4.0,1
471,10,Belgium,2/2/2020,50.8333,4.0,0
472,10,Belgium,2/20/2020,50.8333,4.0,1
473,10,Belgium,2/21/2020,50.8333,4.0,1
474,10,Belgium,2/22/2020,50.8333,4.0,1
475,10,Belgium,2/23/2020,50.8333,4.0,1
476,10,Belgium,2/24/2020,50.8333,4.0,1
477,10,Belgium,2/25/2020,50.8333,4.0,1
478,10,Belgium,2/26/2020,50.8333,4.0,1
479,10,Belgium,2/27/2020,50.8333,4.0,1
480,10,Belgium,2/28/2020,50.8333,4.0,1
481,10,Belgium,2/29/2020,50.8333,4.0,1
482,10,Belgium,2/3/2020,50.8333,4.0,0
483,10,Belgium,2/4/2020,50.8333,4.0,1
484,10,Belgium,2/5/2020,50.8333,4.0,1
485,10,Belgium,2/6/2020,50.8333,4.0,1
486,10,Belgium,2/7/2020,50.8333,4.0,1
487,10,Belgium,2/8/2020,50.8333,4.0,1
488,10,Belgium,2/9/2020,50.8333,4.0,1
489,10,Belgium,3/1/2020,50.8333,4.0,2
